id,package,review,link,topic
c5a3b737-df4f-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,"DO NOT UPDATE! '""""""""""""""""WAS"""""""""""""""" 1 of the best mileage apps i have used so far but update FORCE CLOSES when trying to open app htc Dream 1.5""""",no,
cbbd9b11-df4f-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,just updated now force closes lost all entries,no,
066e0522-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Was working fine till now. After upgrade force close every time. Galaxy Spica,no,
0e39deb6-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,I did backup...not restoring and force closes. don't upgrade! is there a way to install older version?,no,
106ac87c-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Love this app but update force closes on G2,no,
4eb1c6f1-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Consistant crashing on Import Data,no,
544d52fe-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Getting error and force close. Unable to use. EVO- Android 2.2,no,
9e14a685-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,I'm a little irritated right now with this app since it keeps forcing closed when I try to restore my latest back up so I'm not happy right now.,no,restore
a474bb15-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Excellent program with all the trimmings! Only problem: force close after upgrading my Cliq to Android v2.1 and had to reinstall.,no,
a6be0edb-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,This app is utter garbage when you have to reinstall it for any reason. The import backups force closes on Heros and Desires!! Use aCar instead.,no,
e9789401-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Import causes crashes. Please fix,no,import
f29caaa1-df50-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Crashes when trying to import previously exported backup,no,import
486c70c8-df51-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,To fix force closes when importing CSV files  try different date/time formats. I had wrong one selected. Dev  need better error handling for inputs.,no,csv format
4c7a09d5-df51-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Force close when importing previously created backups. I spend hours to import at first time and now forced to find another app,no,import
4d26c49a-df51-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Force closes when importing backup csv file. emailed developer and received no response. epic 4g,no,import
4ebddf60-df51-11e6-8f37-fa163e345ce9,com.evancharlton.mileage,Had been working great on G1. On G2 w/android 2.2  force closes when try to import previous database.,no,import
7cc35f66-afc9-11e6-9747-c4b301cdf627,com.eleybourn.bookcatalogue,Scanner crashed Everytime I try to scan an ISBN # the app crashes. But if i enter the ISBN manually  its fine. I downloaded this app strictly for the scanner feature! Who has time to enter hundreds of numbers manually!?,1,scan IBSN
7cc36f61-afc9-11e6-8bc0-c4b301cdf627,com.eleybourn.bookcatalogue,Great app. Unlike the Goodreads app you can look at your library without any sort of internet  which is great. Not only that but you can import your Goodreads library. This app saved me from having to redo my entire library. Bit of a issue with the scanner crashing every once and awhile but other then that i have no complaints. Would definitely recommend this app to all book readers and collectors.,1,scan IBSN
7cc39761-afc9-11e6-9f62-c4b301cdf627,com.eleybourn.bookcatalogue,Needs an update Love that this app will sort by genre  however hate it is not shareable with my family. Another complaint is that every time I try to scan the barcode/ISBN  the app crashes so I'm having to put our books in manually to get them sorted by genre.,1,scan IBSN
7cc3c16b-afc9-11e6-aca8-c4b301cdf627,com.eleybourn.bookcatalogue,Just what I wanted I have been looking for an app just like this and now I've found it. I now have my entire library in my hand No more accidentally buying double copies  I can even Mark the ones I've already read. One of the few apps on my phone that works just how it should happen has never crashed on me  there are no ads And not once has it asked me for money.,no,
7cc3c99e-afc9-11e6-bbba-c4b301cdf627,com.eleybourn.bookcatalogue,What a wonderfully designed app Content well organized and easy to use. I'v already scanned 350 books. I can think of nothing to improve this app. The only issue I've encountered is sometimes the app just closes down while I'm using it. When I reopen nothing is lost  so no big deal. I'm searching to see if this developer has an app for movies! Thank you for such a great app.,no,
7cc417dc-afc9-11e6-8ad7-c4b301cdf627,com.eleybourn.bookcatalogue,Crashes - fixed with new update Thanks for prompt response to the comments about the failed update. (Since update crashes all time. App is essential to use with cataloguing book collection and causing big problems for me),no,
7cc41868-afc9-11e6-b819-c4b301cdf627,com.eleybourn.bookcatalogue,Crashing Crashing upon opening app since update today. Will change rating when satisfactorily resolved. Samsung Note Pro and Samsung Note 3,no,
7cc418e8-afc9-11e6-887a-c4b301cdf627,com.eleybourn.bookcatalogue,Oh no it just crashed!!! Please fux asap!!! I love this app and have a lot of info stored :(,no,
7cc41975-afc9-11e6-a90f-c4b301cdf627,com.eleybourn.bookcatalogue,Updated and now crashes The app updated itself and now crashes-it won't open.,no,
7cc4432e-afc9-11e6-9b3f-c4b301cdf627,com.eleybourn.bookcatalogue,Works great  many features I've been using this app since 2012  and now have it on my M8 w/ Android 4.4.2. I only have about 1000 books  but it's perfect for my needs  fast  and has never hung or crashed on me.,no,
f091a28e-5093-11e7-8996-000c29dba5da,com.eleybourn.bookcatalogue,I have been looking for an app just like this and now I've found it. I now have my entire library in my hand No more accidentally buying double copies  I can even Mark the ones I've already read. One of the few apps on my phone that works just how it should happen has never crashed on me  there are no ads And not once has it asked me for money.,no,
7cdf6dfd-afc9-11e6-bdc9-c4b301cdf627,com.ringdroid,Crashes......,no,crash
7cdf7d87-afc9-11e6-8e49-c4b301cdf627,com.ringdroid,What The Hell?! The app crashes after you delete a previous ringtone  doesn't loop when in settings nor does it play when listening to it in settings,no,delete
7cdf8007-afc9-11e6-9b29-c4b301cdf627,com.ringdroid,Crashes during searches. When it works it is great. Most of the time I try to search it freezes and has to be force closed.,#3,search
7cdf8207-afc9-11e6-8abc-c4b301cdf627,com.ringdroid,Every time you try to use it it forces close or says ringdroid has stopped unfortunately,no,force
7cdfc00c-afc9-11e6-850d-c4b301cdf627,com.ringdroid,Crash  crash and crash It worked once  crashing but it did. After that  it crashes every time I open it. Note 3. Fix please.,no,crash
7cdfccb5-afc9-11e6-a10f-c4b301cdf627,com.ringdroid,Good if search didn't crash it I like lots about this  but it crashes whenever I tap search  which is a bit awkward. Moto G 4 Marshmallow,#3,search
7cdfd33a-afc9-11e6-8eaa-c4b301cdf627,com.ringdroid,What happened to this app? Used to work great  loved it... but now everytime I hit the search the app closes... and when I have to scroll to find a song ( because I can't use the search or it closes ) the song doesn't download fully. Maybe I'll just uninstall it and reinstall it and see if that fixes the problem. If not I guess I'm just going to get rid of it. Ok...looks like that fixed the problem...the app is back to being awesome again_´è_€Å,#3,search
7cdfee00-afc9-11e6-9282-c4b301cdf627,com.ringdroid,used to love it. i have used this app for years  but now it crashes every time i try to use the search function. what a shame.,#3,search
7cdff2e1-afc9-11e6-9200-c4b301cdf627,com.ringdroid,Bugged It's a great app  but  as someone said below  it crashes periodically (especially when searching). Fix please for 5 stars.,#3,search
7cdff9ae-afc9-11e6-825e-c4b301cdf627,com.ringdroid,It crashes when you try to search. Shame because it was working at first.,#3,search
7cdfff91-afc9-11e6-ac1f-c4b301cdf627,com.ringdroid,Best app ever works perfectly without any crashing,no,wrong
7ce00c4c-afc9-11e6-9662-c4b301cdf627,com.ringdroid,Constantly crashes,no,crash
7ce015ae-afc9-11e6-8d31-c4b301cdf627,com.ringdroid,Every time I try to open the song I want to use  it crashes.,no,open
7ce03c4f-afc9-11e6-865f-c4b301cdf627,com.ringdroid,I like it  and it's helpful  but... There needs to be a way to save files as MP3. And a pop-up when you're saving for AFTER you set the filename to set the type. Also  it crashes when I try to use the search function,#3,search
7ce03cd1-afc9-11e6-bc8f-c4b301cdf627,com.ringdroid,Just crashes when opening files .,no,open
7ce03f51-afc9-11e6-859c-c4b301cdf627,com.ringdroid,Clicking search crashes the app Would love to be able to use the search function.,#3,search
7ce041c7-afc9-11e6-8bb1-c4b301cdf627,com.ringdroid,Used to work great None of the songs I put in load past 99% then when I try to open the song again it crashes the app,no,open
7ce04c99-afc9-11e6-b85e-c4b301cdf627,com.ringdroid,HTC M8 Wind up ! Keeps crashing _´è_´è__,no,crash
7ce04f05-afc9-11e6-8c74-c4b301cdf627,com.ringdroid,crashed on search,#3,search
7ce05b91-afc9-11e6-8e75-c4b301cdf627,com.ringdroid,crashing keeps crashing,#3,search
7ce065e8-afc9-11e6-b64b-c4b301cdf627,com.ringdroid,Used to be a great app Used the for modifying song for tones and alarms for years. Now whenever I try to use the search function it crashes  and when I try to load a song it freezes somewhere in the 90% region every time on any file. Never used to be like this  please fix.,#3,search
7ce0666e-afc9-11e6-95f1-c4b301cdf627,com.ringdroid,Use to be my go to Ringtone app But now all it does is crash when trying to search. I know its not my phone because it did the same thing when I installed it on my new phone.,#3,search
7ce06c51-afc9-11e6-871e-c4b301cdf627,com.ringdroid,Been using forever. Recent update broke it. Get force close on attempt to search  and ALL my old ringtones and notifications got wiped somehow and I had to redo them. Thankfully I still have the original files...,#3,search
7ce0706b-afc9-11e6-973c-c4b301cdf627,com.ringdroid,"Good BUT.... After I make my ringtone and try to load it in the Samsung Galaxy S7 it """"""""""""""""""""""""""""""""unfortunately the apps closed"""""""""""""""""""""""""""""""" happens. It allows me to assign it to a contact but not as a default for the phone. **Update * * Even though the app stopped it did load it into the selectable ringtone area for choosing.""""",no,load
7ce070ee-afc9-11e6-bbca-c4b301cdf627,com.ringdroid,Keeps force closing Every time i hit search the app force closes on my lg v10,#3,search
7ce0afdc-afc9-11e6-ba9e-c4b301cdf627,com.ringdroid,Used to be great Now it crashes every time I got the search button.,#3,search
7ce0d7dc-afc9-11e6-972d-c4b301cdf627,com.ringdroid,Pretty cool Would be a 5 star of the app didn't crash every time I tried to use the search feature :/ LG V10,#3,search
7ce10430-afc9-11e6-bced-c4b301cdf627,com.ringdroid,Crashes instantly when saving recorded sound Crashes when saving recorded sounds. Boooooooo.,#3,search
7ce1054a-afc9-11e6-a8b0-c4b301cdf627,com.ringdroid,Crashes I used to use this all the time but I installed it on my new s6 and if you touch the search bar it crashes. Useless.,#3,search
7ce10a7d-afc9-11e6-91f9-c4b301cdf627,com.ringdroid,I really like the app  but now crashes This app has been my go to ringtone maker app for many years! It has always been working great  but lately the app has been crashing every time I try to search my music library. Please fix! It is an amazing app!,#3,search
7ce11128-afc9-11e6-aa90-c4b301cdf627,com.ringdroid,Crashes everytime Used this on my old S4 without a hitch  downloaded on the S5  brand new and crashes everytime I search for a song. Looks like it goes to the delete pile sadly.,#3,search
7ce11b99-afc9-11e6-90b8-c4b301cdf627,com.ringdroid,Crashes whenever i try to delete or search,#3,search
7ce1201e-afc9-11e6-928f-c4b301cdf627,com.ringdroid,Disappointed!! I have had this app forever on all of my smart phones and loved it. Now every time I try to pull up a song to crop it  it force closes on me. Please fix this app. I don't want to uninstall it bc it was one of my favorite apps!!,no,crop
7ce123b8-afc9-11e6-837f-c4b301cdf627,com.ringdroid,Used to be awesome Recently force closes when trying to search for a song to trim.,#3,search
7ce12638-afc9-11e6-ad7c-c4b301cdf627,com.ringdroid,Force closes when I search Maybe the problem is my large library but it truly is unusable. Im rating three stars because this app used to be canon. Let me know when you fix the bugs and ill fix my rating. Uninstalled.,#3,search
7ce12b0f-afc9-11e6-9e46-c4b301cdf627,com.ringdroid,Only 1 problem Crashes every time I search for a song I want to add as soon as I click the search. I always have enjoyed this app until then.,#3,search
7ce13557-afc9-11e6-92b5-c4b301cdf627,com.ringdroid,Needs patch Fix the crashing search feature!,#3,search
7ce13a40-afc9-11e6-89a8-c4b301cdf627,com.ringdroid,Crashes Crashes every time I try a search but otherwise it's OK. A crop or cut would be nice,#3,search
7ce14668-afc9-11e6-97ab-c4b301cdf627,com.ringdroid,Constantly Crashes I've submitted multiple reports of the application closing as soon as I try to do anything in it. The problem has not been resolved even though it has been a couple weeks. It used to be a fairly good application before this drastic error.,no,crash
7ce147ba-afc9-11e6-ad4a-c4b301cdf627,com.ringdroid,Can't search Constantly force closes when I try to search for a song,#3,search
7ce15811-afc9-11e6-b260-c4b301cdf627,com.ringdroid,If it's not broke..... I agree with others. I've used this app for the past 3 years and never had a problem. Over the course of the past month or so  it force closes  will not open sometimes  it will not let me send or it just crashes causing me to have to restart.,no,force
7ce1610a-afc9-11e6-a2c2-c4b301cdf627,com.ringdroid,Crashing Crashes every time I try and search for a song.,#3,search
7ce16382-afc9-11e6-943b-c4b301cdf627,com.ringdroid,Crash I recently upgraded to Marshmallow. App now crashes every time I try to search for a file.,#3,search
7ce17778-afc9-11e6-a89e-c4b301cdf627,com.ringdroid,Good app but... Great soon but when I go to search  I get a force close window. Fix this issue and I'll put the stars back to 5... Running a Galaxy Note 4 on Lollipop 5.1.1,#3,search
7ce17e11-afc9-11e6-9b9a-c4b301cdf627,com.ringdroid,Update Please Used to work great but all it does now is crash and the few times it does work  it takes 4 to 5 minutes to load a song or any other audio file.,#3,search
7ce192ba-afc9-11e6-8ff7-c4b301cdf627,com.ringdroid,What happened? This was my favorite app  keeps crashing  won't load. Please fix,no,load
7ce1968f-afc9-11e6-8843-c4b301cdf627,com.ringdroid,WHY DID YOU DO THIS Worked great until latest update  DON'T DOWNLOAD. It will be a waste of time. App force closes when you search  won't fully load when you find your song  and will crash if you've made it any farther than that. Such a shame because it used to rock. Hopefully you've read this review and saved yourself the trouble,#3,search
7ce19899-afc9-11e6-b783-c4b301cdf627,com.ringdroid,Updates wrecked it Won't load songs to crop. Try to search library for song as soon as hit search error causes it to crash and close. Not sure why hasn't been fixed after all bad reviews...I waited ages hoping they would fix it. Never did.,#3,search
7ce19919-afc9-11e6-a600-c4b301cdf627,com.ringdroid,Now Broken! Like many others I have had this app since I've owned a smartphone. I just moved from the HTC One M8 to the HTC One M9. I probably never updated the app on my M8 and never had an issue. I reinstalled it on my M9 and it is completely broken. If it doesn't crash. It won't create or clip a ringtone anyway. So long and thanks for all the ringtones.,no,create
7ce1a599-afc9-11e6-8df6-c4b301cdf627,com.ringdroid,What happened? I've had this app forever and now it is constantly crashing . I think the developers abandoned it.,no,crash
7ce1a69c-afc9-11e6-81bb-c4b301cdf627,com.ringdroid,Sux now. Been using it for years. Haven't made a ringtone with it for about 6month's but it force closes everytime. Even after uninstalling and reinstalling,no,force
7ce1a721-afc9-11e6-9bb5-c4b301cdf627,com.ringdroid,Garbage Like everyone else is saying  it takes forever to load but then ends up crashing. IF it works I can only load 6 seconds of a song. FIX THIS NOW!,no,load
7ce1ac21-afc9-11e6-96ac-c4b301cdf627,com.ringdroid,What once was perfect.. ..is currently experiencing too many to justify keeping installed. Don't get me wrong  this app was marvelous  it really tussled by muffet  but now it crashes when you search  doesn't save file properly and fails at setting ringtone. Alas  now I must search elsewhere for an app to do what I could easily do in 10 seconds on a pc.,#3,search
7ce1b491-afc9-11e6-b835-c4b301cdf627,com.ringdroid,Doesn't work anymore. I hate to put such a bad review on such a good app  but it doesn't work anymore. When I'm searching for a song  or  at least try to  I type in 2 letters everytime and it crashes. I have had another user of this application contact me to see if it worked because he had the same problem I have. Please fix!,#3,search
7ce1c017-afc9-11e6-92b3-c4b301cdf627,com.ringdroid,Used to be great Not sure what happened  but now it Force Closes all the time. Very disappointed.,no,force
7ce1c99c-afc9-11e6-ac5e-c4b301cdf627,com.ringdroid,Can't find anything on SD card Plus  crashes often when I start searching. Other than that  still the best. Edit: found a workaround  navigate to mp3 with ES Explorer (or other file viewer) and open with Ringdroid.,#3,search
7ce1cd02-afc9-11e6-aeeb-c4b301cdf627,com.ringdroid,I love this app. However  a recent update now shows ALL music  including system sounds. I will update my review to five stars when given the option to choose only my music  like it used to be. Also  please fix freezing and crashing.,no,freeze
7ce1d019-afc9-11e6-94b5-c4b301cdf627,com.ringdroid,A Classic.. Used to be the best. Now it just crashes a LOT.,no,crash
7ce1d221-afc9-11e6-81d5-c4b301cdf627,com.ringdroid,Search bar issue The search bar doesn't work at all  when you tap it the app suddenly close,#3,search
7ce1d7b8-afc9-11e6-b331-c4b301cdf627,com.ringdroid,Search causes app to force close Whenever I go to search of an mp3 to load into the app  exactly when the keyboard pops up  it closes. Hopefully this'll be fixed soon  as I really like this app.,#3,search
7ce1db97-afc9-11e6-a7c1-c4b301cdf627,com.ringdroid,Crash  crash  crash Open and immediately crashes. Galaxy note 4.,no,open
7ce1e605-afc9-11e6-b698-c4b301cdf627,com.ringdroid,Crashed first time Never worked on my HTC one m7,no,crash
7ce1f02b-afc9-11e6-a3e1-c4b301cdf627,com.ringdroid,broken keeps crashing. please fix,no,crash
7ce1f130-afc9-11e6-9d4b-c4b301cdf627,com.ringdroid,Crashes Doesn't matter what device I try  phone or tablet  it will not stay open. Waste.,no,open
7ce1f52b-afc9-11e6-8ed1-c4b301cdf627,com.ringdroid,Used to be great. Was my go-to app for trimming music down to create alerts  ringtones  and alarms. Now it's literally unusable. On a stock Nexus 6  install app  open  click search  crash. Repeat this 6 times without a single working search = uninstall. Darn shame too  used to be so handy.,#3,search
7ce1f680-afc9-11e6-b69e-c4b301cdf627,com.ringdroid,Loads songs much slower. Doesn't fully reach the 100% mark. And then force closes. Please fix this!!,no,load
7ce1faa3-afc9-11e6-9bd7-c4b301cdf627,com.ringdroid,What happened?! I used to love this app! It has been my go to ringtone maker  until the update... I suppose anyway. I haven't used in awhile but I tried about 3 weeks ago and it kept force closing  I figured it was my POS phone. Well I got a new one and it still happens so it's useless... Bye Ringdroid it was fun while it lasted..,no,force
7ce20133-afc9-11e6-aec8-c4b301cdf627,com.ringdroid,Force closes When I go to search a song in my library  it force closes every time.,#3,search
7ce20242-afc9-11e6-b668-c4b301cdf627,com.ringdroid,This isn't working The song keeps loading and only gets to 98% then freezes and force closes. I tried with other songs and it does the same thing. Please fix.,no,load
7ce20a11-afc9-11e6-945d-c4b301cdf627,com.ringdroid,Used to be a great app...but... Ever since the update I can't search without it crashing. And all of my created ringtones are gone (this may be from taking my sd card out to transfer some files  not sure).,#3,search
7ce21461-afc9-11e6-9e7c-c4b301cdf627,com.ringdroid,Crash I'm unable to search. Everytime I try to search  it crashes... I used to love this app. Please fix...,#3,search
7ce21c8c-afc9-11e6-b930-c4b301cdf627,com.ringdroid,CTD on clicking the search box. Title says it all. Immediately crashes when clicking into the search box.,#3,search
7ce2288a-afc9-11e6-8420-c4b301cdf627,com.ringdroid,Force closes on song list Almost instantly force closes when I first open the app.,#3,search
7ce2290c-afc9-11e6-9266-c4b301cdf627,com.ringdroid,Since the new update it crashes when I try to search for a song  it takes forever to load songs and half of them don't load properly  sounds like someone has slowed them down dramatically on a record player and it doesn't even sound like the song at all. Fix this!,#3,search
7ce242c0-afc9-11e6-88e7-c4b301cdf627,com.ringdroid,Great concept! Didn't work! Crashed every time is try to search,#3,search
7ce246bd-afc9-11e6-9056-c4b301cdf627,com.ringdroid,keeps crashing I used to love it but recently every time I hit Search it crashes fix its,#3,search
7ce2821c-afc9-11e6-a488-c4b301cdf627,com.ringdroid,Worst app ever i used .. Its got crashed everytime when i make ringtone and select as default.,no,default
7ce285f0-afc9-11e6-92c7-c4b301cdf627,com.ringdroid,Force closing...,no,force
7ce28af0-afc9-11e6-aaeb-c4b301cdf627,com.ringdroid,Always force close message,no,force
7ce293cc-afc9-11e6-8a9d-c4b301cdf627,com.ringdroid,What happened?? Won't stop force closing.. Fail..,no,force
7ce2954a-afc9-11e6-a9ab-c4b301cdf627,com.ringdroid,Suck right now it s totally crashed after updates. wat wrong with u guys ? why make a good app currently become an useless app ?? make it right please ...dev team !,no,crash
